client_id,dataset,client,cluster_id,evaluation_split,model_source,train_examples,accuracy,balanced_accuracy,specificity,precision,recall,f1,far,miss_rate,roc_auc,pr_auc
UpFall::S05,UpFall,S05,2,local_val,last_round_local_fit,509,0.8417366946778712,0.719619499037618,0.9125214408233276,0.575,0.5267175572519084,0.549800796812749,0.08747855917667238,0.4732824427480916,0.8454263941445276,0.5333933790089409
UpFall::S11,UpFall,S11,2,local_val,last_round_local_fit,471,0.8477226376614548,0.8435971461755434,0.8497959183673469,0.5282051282051282,0.8373983739837398,0.6477987421383647,0.15020408163265306,0.16260162601626016,0.8653924008627841,0.4662224391601679
UpFall::S16,UpFall,S16,0,local_val,last_round_local_fit,271,0.8068386322735452,0.6741347362848256,0.8506849315068493,0.32087227414330216,0.4975845410628019,0.39015151515151514,0.14931506849315068,0.5024154589371981,0.77355568790947,0.23456359043475147
SisFall::SE11,SisFall,SE11,2,local_val,last_round_local_fit,530,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,
SisFall::SE04,SisFall,SE04,2,local_val,last_round_local_fit,460,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,
SisFall::SE02,SisFall,SE02,2,local_val,last_round_local_fit,406,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,
SisFall::SE13,SisFall,SE13,2,local_val,last_round_local_fit,354,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,
SisFall::SE01,SisFall,SE01,2,local_val,last_round_local_fit,312,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,
SisFall::SE15,SisFall,SE15,2,local_val,last_round_local_fit,279,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,
SisFall::SE09,SisFall,SE09,2,local_val,last_round_local_fit,732,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,
SisFall::SE14,SisFall,SE14,2,local_val,last_round_local_fit,758,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,
SisFall::SE07,SisFall,SE07,2,local_val,last_round_local_fit,830,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,
SisFall::SE12,SisFall,SE12,2,local_val,last_round_local_fit,328,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,
